1/2, -13/32
34/61, -307279386/844596301
34/63, -376116602/992436543
34/65, -454336186/1160290625
34/67, -542577882/1350125107
34/69, -641494490/1564031349
34/71, -751751866/1804229351
34/73, -874028922/2073071593
34/75, -1009017626/2373046875
34/77, -1157423002/2706784157
34/79, -1319963130/3077056399
34/81, -1497369146/3486784401
34/83, -1690385242/3939040643
34/87, -2126289722/4984209207
34/89, -2370731770/5584059449
34/91, -2633891226/6240321451
34/93, -2916577562/6956883693
34/95, -3219613306/7737809375
34/97, -3543834042/8587340257
34/99, -3890088410/9509900499
34/101, -4259238106/10510100501
34/103, -4652157882/11592740743
34/105, -5069735546/12762815625
34/107, -5512871962/14025517307
34/109, -5982481050/15386239549
34/111, -6479489786/16850581551
34/113, -7004838202/18424351793
34/115, -7559479386/20113571875
34/117, -8144379482/21924480357
34/121, -9408886266/25937424601
34/123, -10090490522/28153056843
34/125, -10806348826/30517578125
34/127, -11557492602/33038369407
34/129, -12344966330/35723051649
34/131, -13169827546/38579489651
34/133, -14033146842/41615795893
34/135, -14936007866/44840334375
34/137, -15879507322/48261724457
34/139, -16864754970/51888844699
34/141, -17892873626/55730836701
34/143, -18964999162/59797108943
34/145, -20082280506/64097340625
34/147, -21245879642/68641485507
34/149, -22456971610/73439775749
34/151, -23716744506/78502725751
34/155, -26387150746/89466096875
34/157, -27800225562/95388992557
34/159, -29266864250/101621504799
34/161, -30788320186/108175616801
34/163, -32365859802/115063617043
34/165, -34000762586/122298103125
34/167, -35694321082/129891985607
34/169, -37447840890/137858491849
34/171, -39262640666/146211169851
34/173, -41140052122/154963892093
34/175, -43081420026/164130859375
34/177, -45088102202/173726604657
34/179, -47161469530/183765996899
34/181, -49302905946/194264244901
34/183, -51513808442/205236901143
34/185, -53795587066/216699865625
34/189, -58577478170/241162079949
34/191, -61080476026/254194901951
34/193, -63660120762/267785184193
34/195, -66317887706/281950621875
34/197, -69055265242/296709280757
34/199, -71873754810/312079600999
35/36, 1276415/60466176
35/37, 2064790/69343957
35/38, 2305065/79235168
35/39, 1936340/90224199
35/41, -875910/115856201
35/43, -6875960/147008443
35/44, -11232585/164916224
35/46, -22988735/205962976
35/47, -30522660/229345007
35/48, -39251485/254803968
35/51, -73304560/345025251
35/52, -87514385/380204032
35/53, -103274010/418195493
35/54, -120656935/459165024
35/57, -183293110/601692057
35/58, -207921035/656356768
35/59, -234552360/714924299
35/61, -294140210/844596301
35/62, -327256335/916132832
35/64, -400538285/1073741824
35/66, -483770035/1252332576
35/67, -529326560/1350125107
35/68, -577623585/1453933568
35/69, -628747210/1564031349
35/71, -739822860/1804229351
35/72, -799951285/1934917632
35/73, -863259110/2073071593
35/74, -929836635/2219006624
35/76, -1073166185/2535525376
35/78, -1230679135/2887174368
35/79, -1314989060/3077056399
35/81, -1495192510/3486784401
35/82, -1591279235/3707398432
35/83, -1691486160/3939040643
35/86, -2017819335/4704270176
35/87, -2135502460/4984209207
35/88, -2257807685/5277319168
35/89, -2384837910/5584059449
35/92, -2795320185/6590815232
35/93, -2942296210/6956883693
35/94, -3094524335/7339040224
35/96, -3415169485/8153726976
35/97, -3583804910/8587340257
35/99, -3938253760/9509900499
35/101, -4316352810/10510100501
35/102, -4514554135/11040808032
35/103, -4719009260/11592740743
35/104, -4929833685/12166529024
35/106, -5371056635/13382255776
35/107, -5601690360/14025517307
35/108, -5839163785/14693280768
35/109, -6083596610/15386239549
35/111, -6593823460/16850581551
35/113, -7133345310/18424351793
35/114, -7414400035/19254145824
35/116, -7999720785/21003416576
35/117, -8304238810/21924480357
35/118, -8616831335/22877577568
35/121, -9604341110/25937424601
35/122, -9950521035/27027081632
35/123, -10305424360/28153056843
35/124, -10669183385/29316250624
35/127, -11814930260/33038369407
35/128, -12215451885/34359738368
35/129, -12625503310/35723051649
35/131, -13474745760/38579489651
35/132, -13914213985/40074642432
35/134, -14823543735/43204003424
35/136, -15774340085/46525874176
35/137, -16265644710/48261724457
35/138, -16767745435/50049003168
35/139, -17280787160/51888844699
35/141, -18340277410/55730836701
35/142, -18887019935/57735339232
35/143, -19445291460/59797108943
35/144, -20015241085/61917364224
35/146, -21190775235/66338290976
35/148, -22414831985/71008211968
35/149, -23045438010/73439775749
35/151, -24344576060/78502725751
35/152, -25013418885/81136812032
35/153, -25695319510/83841135993
35/156, -27820947385/92389579776
35/157, -28556662610/95388992557
35/158, -29306231535/98465804768
35/159, -30069815860/101621504799
35/162, -32446290835/111577100832
35/163, -33267570560/115063617043
35/164, -34103686785/118636749824
35/166, -35821096535/126049300576
35/167, -36702726060/129891985607
35/169, -38512680710/137858491849
35/171, -40386034360/146211169851
35/172, -41346915785/150536645632
35/173, -42324164610/154963892093
35/174, -43317955135/159494694624
35/176, -45355862685/168874213376
35/177, -46400332510/173726604657
35/178, -47462049635/178689902368
35/179, -48541192560/183765996899
35/181, -50752474010/194264244901
35/183, -53035621660/205236901143
35/184, -54204600485/210906087424
35/186, -56598285835/222620278176
35/187, -57823361960/228669389707
35/188, -59067508185/234849287168
35/191, -62916240660/254194901951
35/192, -64238544685/260919263232
35/193, -65580861710/267785184193
35/194, -66943382835/274794888224
35/197, -71154094410/296709280757
35/198, -72599359735/304316815968
35/199, -74065797260/312079600999
36/37, 1435932/69343957
36/41, 1247580/115856201
36/43, -3316068/147008443
36/47, -24077988/229345007
36/49, -41396004/282475249
36/53, -92809188/418195493
36/55, -128107044/503284375
36/59, -220995684/714924299
36/61, -279872100/844596301
36/65, -425806884/1160290625
36/67, -514233828/1350125107
36/71, -725531940/1804229351
36/73, -849854628/2073071593
36/77, -1139579748/2706784157
36/79, -1306516644/3077056399
36/83, -1688478948/3939040643
36/85, -1905121764/4437053125
36/89, -2393877924/5584059449
36/91, -2667691620/6240321451
36/95, -3278544804/7737809375
36/97, -3617367588/8587340257
36/101, -4366367460/10510100501
36/103, -4778410788/11592740743
36/107, -5682353508/14025517307
36/109, -6176202084/15386239549
36/113, -7252630308/18424351793
36/115, -7837242084/20113571875
36/119, -9104444964/23863536599
36/121, -9789151140/25937424601
36/125, -11266164324/30517578125
36/127, -12060669348/33038369407
36/131, -13767274980/38579489651
36/133, -14681656548/41615795893
36/137, -16638383268/48261724457
36/139, -17683092324/51888844699
36/143, -19911215268/59797108943
36/145, -21097076004/64097340625
36/149, -23618616804/73439775749
36/151, -24956826660/78502725751
36/155, -27794553444/89466096875
36/157, -29296683108/95388992557
36/161, -32474110500/108175616801
36/163, -34152103908/115063617043
36/167, -37693493028/129891985607
36/169, -39559667364/137858491849
36/173, -43490025828/154963892093
36/175, -45557071524/164130859375
36/179, -49902153444/183765996899
36/181, -52183134180/194264244901
36/185, -56969440164/216699865625
36/187, -59477792868/228669389707
36/191, -64732570020/254194901951
36/193, -67482104868/267785184193
36/197, -73233346788/296709280757
36/199, -76238247204/312079600999
37/38, 1609907/79235168
37/39, 2647054/90224199
37/40, 3044397/102400000
37/41, 2734004/115856201
37/42, 1647055/130691232
37/43, -286158/147008443
37/44, -3136231/164916224
37/45, -6974648/184528125
37/46, -11873781/205962976
37/47, -17906890/229345007
37/48, -25148123/254803968
37/49, -33672516/282475249
37/50, -43555993/312500000
37/51, -54875366/345025251
37/52, -67708335/380204032
37/53, -82133488/418195493
37/54, -98230301/459165024
37/55, -116079138/503284375
37/56, -135761251/550731776
37/57, -157358780/601692057
37/58, -180954753/656356768
37/59, -206633086/714924299
37/60, -234478583/777600000
37/61, -264576936/844596301
37/62, -297014725/916132832
37/63, -331879418/992436543
37/64, -369259371/1073741824
37/65, -409243828/1160290625
37/66, -451922921/1252332576
37/67, -497387670/1350125107
37/68, -545729983/1453933568
37/69, -597042656/1564031349
37/70, -651419373/1680700000
37/71, -708954706/1804229351
37/72, -769744115/1934917632
37/73, -833883948/2073071593
37/75, -972604718/2373046875
37/76, -1047382791/2535525376
37/77, -1125905560/2706784157
37/78, -1208273813/2887174368
37/79, -1294589226/3077056399
37/80, -1384954363/3276800000
37/81, -1479472676/3486784401
37/82, -1578248505/3707398432
37/83, -1681387078/3939040643
37/84, -1788994511/4182119424
37/85, -1901177808/4437053125
37/86, -2018044861/4704270176
37/87, -2139704450/4984209207
37/88, -2266266243/5277319168
37/89, -2397840796/5584059449
37/90, -2534539553/5904900000
37/91, -2676474846/6240321451
37/92, -2823759895/6590815232
37/93, -2976508808/6956883693
37/94, -3134836581/7339040224
37/95, -3298859098/7737809375
37/96, -3468693131/8153726976
37/97, -3644456340/8587340257
37/98, -3826267273/9039207968
37/99, -4014245366/9509900499
37/100, -4208510943/10000000000
37/101, -4409185216/10510100501
37/102, -4616390285/11040808032
37/103, -4830249138/11592740743
37/104, -5050885651/12166529024
37/105, -5278424588/12762815625
37/106, -5512991601/13382255776
37/107, -5754713230/14025517307
37/108, -6003716903/14693280768
37/109, -6260130936/15386239549
37/110, -6524084533/16105100000
37/112, -7075131675/17623416832
37/113, -7362488068/18424351793
37/114, -7657909721/19254145824
37/115, -7961530278/20113571875
37/116, -8273484271/21003416576
37/117, -8593907120/21924480357
37/118, -8922935133/22877577568
37/119, -9260705506/23863536599
37/120, -9607356323/24883200000
37/121, -9963026556/25937424601
37/122, -10327856065/27027081632
37/123, -10701985598/28153056843
37/124, -11085556791/29316250624
37/125, -11478712168/30517578125
37/126, -11881595141/31757969376
37/127, -12294350010/33038369407
37/128, -12717121963/34359738368
37/129, -13150057076/35723051649
37/130, -13593302313/37129300000
37/131, -14047005526/38579489651
37/132, -14511315455/40074642432
37/133, -14986381728/41615795893
37/134, -15472354861/43204003424
37/135, -15969386258/44840334375
37/136, -16477628211/46525874176
37/137, -16997233900/48261724457
37/138, -17528357393/50049003168
37/139, -18071153646/51888844699
37/140, -18625778503/53782400000
37/141, -19192388696/55730836701
37/142, -19771141845/57735339232
37/143, -20362196458/59797108943
37/144, -20965711931/61917364224
37/145, -21581848548/64097340625
37/146, -22210767481/66338290976
37/147, -22852630790/68641485507
37/149, -24175843216/73439775749
37/150, -24857520893/75937500000
37/151, -25552800066/78502725751
37/152, -26261847235/81136812032
37/153, -26984829788/83841135993
37/154, -27721916001/86617093024
37/155, -28473275038/89466096875
37/156, -29239076951/92389579776
37/157, -30019492680/95388992557
37/158, -30814694053/98465804768
37/159, -31624853786/101621504799
37/160, -32450145483/104857600000
37/161, -33290743636/108175616801
37/162, -34146823625/111577100832
37/163, -35018561718/115063617043
37/164, -35906135071/118636749824
37/165, -36809721728/122298103125
37/166, -37729500621/126049300576
37/167, -38665651570/129891985607
37/168, -39618355283/133827821568
37/169, -40587793356/137858491849
37/170, -41574148273/141985700000
37/171, -42577603406/146211169851
37/172, -43598343015/150536645632
37/173, -44636552248/154963892093
37/174, -45692417141/159494694624
37/175, -46766124618/164130859375
37/176, -47857862491/168874213376
37/177, -48967819460/173726604657
37/178, -50096185113/178689902368
37/179, -51243149926/183765996899
37/180, -52408905263/188956800000
37/181, -53593643376/194264244901
37/182, -54797557405/199690286432
37/183, -56020841378/205236901143
37/184, -57263690211/210906087424
37/186, -59808866561/222620278176
37/187, -61111588350/228669389707
37/188, -62434663543/234849287168
37/189, -63778291496/241162079949
37/190, -65142672453/247609900000
37/191, -66528007546/254194901951
37/192, -67934498795/260919263232
37/193, -69362349108/267785184193
37/194, -70811762281/274794888224
37/195, -72282942998/281950621875
37/196, -73776096831/289254654976
37/197, -75291430240/296709280757
37/198, -76829150573/304316815968
37/199, -78389466066/312079600999
38/39, 1799186/90224199
38/41, 3471186/115856201
38/43, 2098930/147008443
38/45, -2901262/184528125
38/47, -12127662/229345007
38/49, -26193134/282475249
38/51, -45725134/345025251
38/53, -71365710/418195493
38/55, -103771502/503284375
38/59, -191578254/714924299
38/61, -248365454/844596301
38/63, -314690350/992436543
38/65, -391282542/1160290625
38/67, -478886222/1350125107
38/69, -578260174/1564031349
38/71, -690177774/1804229351
38/73, -815426990/2073071593
38/75, -954810382/2373046875
38/77, -1109145102/2706784157
38/79, -1279262894/3077056399
38/81, -1466010094/3486784401
38/83, -1670247630/3939040643
38/85, -1892851022/4437053125
38/87, -2134710382/4984209207
38/89, -2396730414/5584059449
38/91, -2679830414/6240321451
38/93, -2984944270/6956883693
38/97, -3665022062/8587340257
38/99, -4041926734/9509900499
38/101, -4444726734/10510100501
38/103, -4874428910/11592740743
38/105, -5332054702/12762815625
38/107, -5818640142/14025517307
38/109, -6335235854/15386239549
38/111, -6882907054/16850581551
38/113, -7462733550/18424351793
38/115, -8075809742/20113571875
38/117, -8723244622/21924480357
38/119, -9406161774/23863536599
38/121, -10125699374/25937424601
38/123, -10883010190/28153056843
38/125, -11679261582/30517578125
38/127, -12515635502/33038369407
38/129, -13393328494/35723051649
38/131, -14313551694/38579489651
38/135, -16286506222/44840334375
38/137, -17341732782/48261724457
38/139, -18444480014/51888844699
38/141, -19596032014/55730836701
38/143, -20797687470/59797108943
38/145, -22050759662/64097340625
38/147, -23356576462/68641485507
38/149, -24716480334/73439775749
38/151, -26131828334/78502725751
38/153, -27603992110/83841135993
38/155, -29134357902/89466096875
38/157, -30724326542/95388992557
38/159, -32375313454/101621504799
38/161, -34088748654/108175616801
38/163, -35866076750/115063617043
38/165, -37708756942/122298103125
38/167, -39618263022/129891985607
38/169, -41596083374/137858491849
38/173, -45762693390/154963892093
38/175, -47954532782/164130859375
38/177, -50220785902/173726604657
38/179, -52563014094/183765996899
38/181, -54982793294/194264244901
38/183, -57481714030/205236901143
38/185, -60061381422/216699865625
38/187, -62723415182/228669389707
38/189, -65469449614/241162079949
38/191, -68301133614/254194901951
38/193, -71220130670/267785184193
38/195, -74228118862/281950621875
38/197, -77326790862/296709280757
38/199, -80517853934/312079600999
39/40, 2004639/102400000
39/41, 3342534/115856201
39/43, 3719508/147008443
39/44, 2606955/164916224
39/46, -2606331/205962976
39/47, -6864312/229345007
39/49, -19083090/282475249
39/50, -27206751/312500000
39/53, -60631662/418195493
39/55, -91309296/503284375
